Market,Sub-Category,Year,Week_of_Year,Month,Quarter,Season,Promotion_Flag,Discount,Sales,Quantity,week_sin,week_cos,year_week,year_week_date,Sales_lag_1,Sales_lag_4,Sales_lag_12,Sales_roll_mean_4,Sales_roll_mean_12,Sales_roll_std_4,Sales_roll_std_12,Quantity_lag_1,Quantity_lag_4,Quantity_lag_12,Quantity_roll_mean_4,Quantity_roll_mean_12,Quantity_roll_std_4,Quantity_roll_std_12
APAC,Accessories,2011,32,8,3,Summer,0.3333333333333333,0.15666666666666665,833.8296,11,-0.663122658240795,-0.7485107481711013,2011-32,2011-08-08,804.0795,321.79200000000003,364.4805812025736,546.5154000000001,591.0306635337623,342.5787566185329,375.0487309734523,18.0,8.0,18.0,10.75,11.0,6.601767440112787,6.223124032772663
APAC,Accessories,2011,33,8,3,Summer,0.6,0.21400000000000002,971.2506,21,-0.7485107481711011,-0.6631226582407952,2011-33,2011-08-15,833.8296,108.6288,1218.3,762.1708500000001,570.4432135337623,227.08796875481957,342.887646467248,11.0,2.0,19.0,15.5,11.166666666666666,4.795831523312719,6.478402347006316
APAC,Accessories,2011,34,8,3,Summer,0.75,0.255,416.7108,12,-0.8229838658936564,-0.5680647467311559,2011-34,2011-08-22,971.2506,439.5237,1233.3525812025737,756.4676250000001,502.38973176688114,237.92028938340334,273.3464048949681,21.0,12.0,23.0,15.5,10.25,4.795831523312719,5.327885475154623
APAC,Accessories,2011,35,8,3,Winter,0.6,0.18,937.332,14,-0.8854560256532096,-0.4647231720437691,2011-35,2011-08-29,416.7108,804.0795,506.025,789.78075,538.3319817668811,255.48918216818868,300.84128181105973,12.0,18.0,8.0,14.5,10.75,4.509249752822894,5.378830558942916
APAC,Accessories,2011,36,9,3,Summer,1.0,0.47,119.5044,4,-0.9350162426854147,-0.3546048870425359,2011-36,2011-09-05,937.332,833.8296,195.675,611.1994500000001,531.9844317668811,414.5636774405711,309.40992001814897,14.0,11.0,7.0,12.75,10.5,6.994045086119096,5.632696754421696
APAC,Accessories,2011,37,9,3,Summer,1.0,0.3,185.394,5,-0.970941817426052,-0.23931566428755774,2011-37,2011-09-12,119.5044,971.2506,564.2952,414.73530000000005,500.40933176688117,370.9761581070675,324.76517153033814,4.0,21.0,11.0,8.75,10.0,4.9916597106239795,5.846521887568553
APAC,Accessories,2011,38,9,3,Autumn,1.0,0.5,118.935,3,-0.992708874098054,-0.12053668025532357,2011-38,2011-09-19,185.394,416.7108,651.1665812025735,340.2913500000001,456.05670000000003,399.24772500502735,338.363122484789,5.0,12.0,9.0,6.5,9.5,5.066228051190222,6.1864955566723925
APAC,Accessories,2011,39,9,3,Autumn,1.0,0.47,92.7447,4,-1.0,-1.8369701987210297e-16,2011-39,2011-09-26,118.935,937.332,215.7,129.14452500000004,445.81042500000007,39.52263953966737,348.0269139967119,3.0,14.0,4.0,4.0,9.5,0.816496580927726,6.1864955566723925
APAC,Accessories,2011,40,10,4,Spring,0.25,0.1,502.8945812025736,14,-0.992708874098054,0.1205366802553232,2011-40,2011-10-03,92.7447,119.5044,321.79200000000003,224.99207030064343,460.9023067668811,189.32800624781947,346.0812981122309,4.0,4.0,8.0,6.5,10.0,5.066228051190222,6.295741706611193
APAC,Accessories,2011,41,10,4,Autumn,0.0,0.0,112.2,1,-0.9709418174260521,0.23931566428755738,2011-41,2011-10-10,502.8945812025736,185.394,108.6288,206.69357030064344,461.19990676688116,197.77932601049224,345.7522137336747,14.0,5.0,2.0,5.5,9.916666666666666,5.802298395176403,6.416715859709108
APAC,Accessories,2011,43,10,4,Autumn,1.0,0.47,62.3598,2,-0.8854560256532101,0.464723172043768,2011-43,2011-10-24,112.2,118.935,439.5237,192.54977030064347,429.7695817668812,207.91061193512917,364.53453698329184,1.0,3.0,12.0,5.25,9.083333333333334,5.9651767227244274,6.761634193720993
APAC,Accessories,2011,44,11,4,Autumn,0.3333333333333333,0.15,539.8980812025736,8,-0.822983865893657,0.5680647467311548,2011-44,2011-10-31,62.3598,92.7447,804.0795,304.33811560128686,407.75446353376225,251.91514981186535,347.4509908566971,2.0,4.0,18.0,6.25,8.25,6.020797289396148,6.151496491985431
APAC,Accessories,2011,45,11,4,Autumn,1.0,0.4525,1096.6509,10,-0.7485107481711011,0.6631226582407952,2011-45,2011-11-07,539.8980812025736,502.8945812025736,833.8296,452.7771953006435,429.6562385337623,479.7853564792638,383.1954316015948,8.0,14.0,11.0,5.25,8.166666666666666,4.425306015783918,6.117535649609441
APAC,Accessories,2011,46,11,4,Autumn,0.0,0.0,250.38,4,-0.6631226582407955,0.7485107481711007,2011-46,2011-11-14,1096.6509,112.2,971.2506,487.32219530064344,369.5836885337623,451.2133033952334,345.19258247751026,10.0,1.0,21.0,6.0,6.75,3.651483716701107,4.673425840955333
APAC,Accessories,2011,47,11,4,Spring,0.4,0.1,1041.93,21,-0.5680647467311559,0.8229838658936564,2011-47,2011-11-21,250.38,62.3598,416.7108,732.2147453006435,421.6852885337623,407.38502300824547,396.34589877218065,4.0,2.0,12.0,10.75,7.5,7.274384280931732,6.097689577357817
APAC,Accessories,2011,48,11,4,Spring,0.3333333333333333,0.13333333333333333,544.854,11,-0.4647231720437684,0.88545602565321,2011-48,2011-11-28,1041.93,539.8980812025736,937.332,733.4537250000001,388.97878853376227,406.611969089822,364.8702390688942,21.0,8.0,14.0,11.5,7.25,7.047458170621991,5.863988713867346
APAC,Accessories,2011,49,12,4,Autumn,0.25,0.025,917.6161624051472,24,-0.35460488704253595,0.9350162426854147,2011-49,2011-12-05,544.854,1096.6509,119.5044,688.6950406012869,455.48810206752455,360.5505680335362,383.54712481321394,11.0,10.0,4.0,15.0,8.916666666666666,9.201449161228174,7.476731582149725
APAC,Accessories,2011,50,12,4,Autumn,0.875,0.3725,1134.6312812025735,28,-0.2393156642875578,0.970941817426052,2011-50,2011-12-12,917.6161624051472,250.38,185.394,909.7578609019303,534.5912088344056,259.00714926755677,419.02369018179326,24.0,4.0,5.0,21.0,10.833333333333334,7.2571803523590805,9.143634977735092
APAC,Accessories,2011,51,12,4,Winter,0.5,0.16666666666666666,1077.1485812025737,22,-0.12053668025532363,0.992708874098054,2011-51,2011-12-19,1134.6312812025735,1041.93,118.935,918.5625062025738,614.4423406012869,265.5147214303113,423.8860654923336,28.0,21.0,3.0,21.25,12.416666666666666,7.274384280931732,9.307458722916147
APAC,Accessories,2011,52,12,4,Winter,0.0,0.0,389.94,8,6.432490598706546e-16,1.0,2011-52,2011-12-26,1077.1485812025737,544.854,92.7447,879.8340062025736,639.2086156012869,339.2532591321605,398.5594302555916,22.0,11.0,4.0,20.5,12.75,8.698658900466592,9.046596547371232
APAC,Accessories,2012,1,1,1,Winter,0.6666666666666666,0.3133333333333333,565.8951,14,0.12053668025532305,0.992708874098054,2012-1,2012-01-02,389.94,917.6161624051472,502.8945812025736,791.9037406012869,644.4586588344056,370.35187797592346,397.01252717247775,8.0,24.0,14.0,18.0,12.75,8.793937305515279,9.046596547371232
APAC,Accessories,2012,2,1,1,Winter,0.5,0.21166666666666667,529.3785812025736,12,0.23931566428755774,0.970941817426052,2012-2,2012-01-09,565.8951,1134.6312812025735,112.2,640.5905656012869,679.2235406012868,300.75245916272013,362.9737524148164,14.0,28.0,1.0,14.0,13.666666666666666,5.887840577551898,8.271894730002458
APAC,Accessories,2012,3,1,1,Summer,0.0,0.0,433.14,7,0.3546048870425356,0.9350162426854148,2012-3,2012-01-16,529.3785812025736,1077.1485812025737,62.3598,479.5884203006435,710.1218906012869,81.89871406030288,318.78022244695063,12.0,22.0,2.0,10.25,14.083333333333334,3.3040379335998344,7.739606911950707
APAC,Accessories,2012,4,1,1,Summer,1.0,0.285,299.6055,7,0.4647231720437685,0.8854560256532099,2012-4,2012-01-23,433.14,389.94,539.8980812025736,457.00479530064354,690.0975088344057,118.93854149542705,337.4456163242456,7.0,8.0,8.0,10.0,14.0,3.5590260840104366,7.816067367347156
APAC,Accessories,2012,5,2,1,Summer,1.0,0.4,94.896,4,0.5680647467311558,0.8229838658936564,2012-5,2012-01-30,299.6055,565.8951,1096.6509,339.25502030064354,606.6179338344057,188.18853408708748,351.350393182606,7.0,14.0,10.0,7.5,13.5,3.316624790355399,8.273726213414694
APAC,Accessories,2012,6,2,1,Winter,0.0,0.0,414.9,5,0.6631226582407952,0.7485107481711011,2012-6,2012-02-06,94.896,529.3785812025736,250.38,310.6353750000001,620.3279338344056,155.5030881158402,339.18522938150386,4.0,12.0,4.0,5.75,13.583333333333334,1.4999999999999984,8.173775508331879
APAC,Accessories,2012,7,2,1,Summer,0.6666666666666666,0.22833333333333336,1643.1786,28,0.7485107481711011,0.6631226582407953,2012-7,2012-02-13,414.9,433.14,1041.93,613.1450250000001,670.4319838344056,699.3233256072633,437.33313818476574,5.0,7.0,21.0,11.0,14.166666666666666,11.40175425099138,8.962886439832502
APAC,Accessories,2012,8,2,1,Summer,1.0,0.1,260.82,4,0.8229838658936564,0.5680647467311559,2012-8,2012-02-20,1643.1786,299.6055,544.854,603.44865,646.7624838344057,705.3625904376345,452.1818033222853,28.0,7.0,11.0,10.25,13.583333333333334,11.84271928232701,9.404624909956254
APAC,Accessories,2012,9,3,1,Summer,1.0,0.4,246.4905812025736,7,0.8854560256532099,0.4647231720437686,2012-9,2012-02-27,260.82,94.896,917.6161624051472,641.3472953006435,590.8353520675245,672.2244634449963,457.11287325430766,4.0,4.0,24.0,11.0,12.166666666666666,11.40175425099138,8.962886439832502
APAC,Accessories,2012,10,3,1,Summer,1.0,0.1,121.419,4,0.9350162426854148,0.35460488704253557,2012-10,2012-03-05,246.4905812025736,414.9,1134.6312812025735,567.9770453006435,506.4009953006434,719.5302792161809,440.8217264543141,7.0,5.0,28.0,10.75,10.166666666666666,11.586630226256467,7.696910045104089
APAC,Accessories,2012,11,3,1,Winter,0.0,0.0,246.4905812025736,9,0.970941817426052,0.23931566428755804,2012-11,2012-03-12,121.419,1643.1786,1077.1485812025737,218.80504060128692,437.17949530064334,65.27448719074019,406.96917053802986,4.0,28.0,22.0,6.0,9.083333333333334,2.449489742783178,6.734690832255078
APAC,Accessories,2012,12,3,1,Autumn,1.0,0.20000000000000004,898.344,17,0.992708874098054,0.120536680255323,2012-12,2012-03-19,246.4905812025736,260.82,389.94,378.18604060128695,479.54649530064336,351.7484915473235,427.54739680508743,9.0,4.0,8.0,9.25,9.833333333333334,5.560275772537426,7.094598884597587
APAC,Accessories,2012,13,3,1,Autumn,1.0,0.2233333333333333,325.0278,7,1.0,-1.6081226496766366e-16,2012-13,2012-03-26,898.344,246.4905812025736,565.8951,397.82034530064357,459.4742203006435,344.05478476105617,428.77730314790085,17.0,7.0,14.0,9.25,9.25,5.560275772537426,7.008112182580723
APAC,Accessories,2012,14,4,2,Spring,0.0,0.0,72.84,1,0.992708874098054,-0.12053668025532288,2012-14,2012-04-02,325.0278,121.419,529.3785812025736,385.6755953006435,421.4293385337623,357.65235731941334,442.05924910717187,7.0,4.0,12.0,8.5,8.333333333333334,6.60807586719967,7.327821620165824
APAC,Accessories,2012,16,4,2,Spring,0.6666666666666666,0.3233333333333333,181.8804,8,0.9350162426854148,-0.35460488704253545,2012-16,2012-04-16,72.84,246.4905812025736,433.14,369.5230500000001,400.4910385337623,367.36086739870655,447.3727124619469,1.0,9.0,7.0,8.25,8.416666666666666,6.601767440112787,7.316958301635917
APAC,Accessories,2012,17,4,2,Spring,0.0,0.0,742.95,9,0.8854560256532099,-0.4647231720437685,2012-17,2012-04-23,181.8804,898.344,299.6055,330.6745500000001,437.4364135337623,293.6104486709049,456.4971872867403,8.0,17.0,7.0,6.25,8.583333333333334,3.593976442141304,7.304523297660197
APAC,Accessories,2012,18,4,2,Autumn,1.0,0.285,287.0793,5,0.8229838658936565,-0.5680647467311557,2012-18,2012-04-30,742.95,325.0278,94.896,321.1874250000001,453.45168853376225,294.46557499993537,446.6523928366925,9.0,7.0,4.0,5.75,8.666666666666666,3.593976442141304,7.253003557565693
APAC,Accessories,2012,19,5,2,Autumn,0.3333333333333333,0.03333333333333333,627.951,12,0.7485107481711013,-0.663122658240795,2012-19,2012-05-07,287.0793,72.84,414.9,459.96517500000016,471.20593853376226,268.03004585464384,449.2077041951257,5.0,1.0,5.0,8.5,9.25,2.886751345948129,7.212678231609065
APAC,Accessories,2012,20,5,2,Autumn,0.6666666666666666,0.06666666666666667,541.2405812025736,10,0.6631226582407952,-0.7485107481711012,2012-20,2012-05-14,627.951,181.8804,1643.1786,549.8052203006436,379.37777030064336,193.65771440924095,261.0919654708423,12.0,8.0,28.0,9.0,7.75,2.9439202887759492,4.20227211268986
APAC,Accessories,2012,21,5,2,Spring,0.42857142857142855,0.14857142857142858,1513.1358812025735,21,0.5680647467311558,-0.8229838658936564,2012-21,2012-05-21,541.2405812025736,742.95,260.82,742.3516906012869,483.73742706752455,533.8271925315418,414.5665219543883,10.0,9.0,4.0,12.0,9.166666666666666,6.683312551921141,5.491039532867629
APAC,Accessories,2012,22,5,2,Spring,0.0,0.0,30.51,1,0.46472317204376906,-0.8854560256532096,2012-22,2012-05-28,1513.1358812025735,287.0793,246.4905812025736,678.2093656012869,465.73904530064345,615.8742041107064,430.1966935122505,21.0,5.0,7.0,11.0,8.666666666666666,8.205689083394114,5.959458995173263
APAC,Accessories,2012,23,6,2,Spring,0.6,0.288,1490.3835,23,0.35460488704253584,-0.9350162426854147,2012-23,2012-06-04,30.51,627.951,121.419,893.8174906012869,579.8194203006434,732.3606973061638,505.50866619909084,1.0,12.0,4.0,13.75,10.25,10.242883708539635,7.034008297355976
APAC,Accessories,2012,24,6,2,Autumn,0.5,0.05,216.072,6,0.23931566428755768,-0.970941817426052,2012-24,2012-06-11,1490.3835,541.2405812025736,246.4905812025736,812.5253453006435,577.2845385337623,799.5105574277342,507.4048133680984,23.0,10.0,9.0,12.75,10.0,10.90489186863706,7.135060680126758
APAC,Accessories,2012,25,6,2,Autumn,0.3333333333333333,0.03333333333333333,1325.346,13,0.12053668025532308,-0.992708874098054,2012-25,2012-06-18,216.072,1513.1358812025735,898.344,765.5778750000001,612.8680385337622,748.5463769453847,545.5088231589823,6.0,21.0,17.0,10.75,9.666666666666666,9.535023160258536,6.866696087021411
APAC,Accessories,2012,26,6,2,Winter,0.8571428571428571,0.23428571428571426,1677.3447812025736,32,-3.216245299353273e-16,-1.0,2012-26,2012-06-25,1325.346,30.51,325.0278,1177.2865703006435,725.5611203006433,656.7452440022565,615.7951697685834,13.0,1.0,7.0,18.5,11.75,11.387127235025815,9.333468613738216
APAC,Accessories,2012,27,7,3,Summer,0.0,0.0,38.52,1,-0.12053668025532283,-0.992708874098054,2012-27,2012-07-02,1677.3447812025736,1490.3835,72.84,814.3206953006435,722.7011203006433,809.4701261005694,619.172694892947,32.0,23.0,1.0,13.0,11.75,13.589211407093005,9.333468613738216
APAC,Accessories,2012,28,7,3,Summer,1.0,0.45999999999999996,421.64250000000004,10,-0.23931566428755743,-0.9709418174260521,2012-28,2012-07-09,38.52,216.072,181.8804,865.7133203006435,742.6812953006433,764.0801683867779,603.8122706261211,1.0,6.0,8.0,14.0,11.916666666666666,13.038404810405297,9.278110439811186
APAC,Accessories,2012,29,7,3,Winter,1.0,0.1,483.6585812025736,17,-0.3546048870425356,-0.9350162426854148,2012-29,2012-07-16,421.64250000000004,1325.346,742.95,655.291465601287,721.0736770675245,709.2366099887764,608.4235862959448,10.0,13.0,9.0,15.0,12.583333333333334,13.089435944047908,9.33671475542883
APAC,Accessories,2012,31,8,3,Winter,1.0,0.1,331.452,9,-0.5680647467311556,-0.8229838658936566,2012-31,2012-07-30,483.6585812025736,1677.3447812025736,287.0793,318.8182703006435,724.7714020675245,197.03796738290438,605.6748090763185,17.0,32.0,5.0,9.25,12.916666666666666,6.551081335677848,9.110017795944431
APAC,Accessories,2012,32,8,3,Summer,0.3333333333333333,0.15666666666666665,800.8836,11,-0.663122658240795,-0.7485107481711013,2012-32,2012-08-06,331.452,38.52,627.951,509.4091703006435,739.1824520675245,204.11775921800307,605.2188525212368,9.0,1.0,12.0,11.75,12.833333333333334,3.5939764421413027,9.12372863704441
APAC,Accessories,2012,33,8,3,Summer,1.0,0.40800000000000003,879.8667,21,-0.7485107481711011,-0.6631226582407952,2012-33,2012-08-13,800.8836,421.64250000000004,541.2405812025736,623.9652203006435,767.4012953006435,259.5095485805315,603.0410727706525,11.0,10.0,10.0,14.5,13.75,5.507570547286101,9.3626433718844
APAC,Accessories,2012,34,8,3,Summer,0.0,0.0,418.4805812025736,10,-0.8229838658936564,-0.5680647467311559,2012-34,2012-08-20,879.8667,483.6585812025736,1513.1358812025735,607.6707203006436,676.1800203006434,272.95393898524446,561.3306941299924,21.0,17.0,21.0,12.75,12.833333333333334,5.560275772537425,9.12372863704441
APAC,Accessories,2012,35,8,3,Summer,0.5,0.05,389.934,5,-0.8854560256532096,-0.4647231720437691,2012-35,2012-08-27,418.4805812025736,331.452,30.51,622.2912203006434,706.1320203006434,254.14498504097827,532.6004106160276,10.0,9.0,1.0,11.75,13.166666666666666,6.701989754294366,8.716059715817519
APAC,Accessories,2012,36,9,3,Summer,1.0,0.47,246.4905812025736,9,-0.9350162426854147,-0.3546048870425359,2012-36,2012-09-03,389.934,800.8836,1490.3835,483.69296560128697,602.4742770675244,274.62823216210256,485.0094570410025,5.0,11.0,23.0,11.25,12.0,6.849574196011504,8.201995322647244
APAC,Accessories,2012,37,9,3,Summer,0.0,0.0,733.86,12,-0.970941817426052,-0.23931566428755774,2012-37,2012-09-10,246.4905812025736,879.8667,216.072,447.1912906012869,645.6232770675246,205.39589890635392,470.31801249665205,9.0,21.0,6.0,9.0,12.5,2.9439202887759457,7.982936347439627
APAC,Accessories,2012,38,9,3,Summer,0.0,0.0,86.04,2,-0.992708874098054,-0.12053668025532357,2012-38,2012-09-17,733.86,418.4805812025736,1325.346,364.08114530064347,542.3477770675246,276.0067576007691,442.7506869525702,12.0,10.0,13.0,7.0,11.583333333333334,4.3969686527576375,8.532913105183134
APAC,Accessories,2012,39,9,3,Autumn,1.0,0.285,276.606,4,-1.0,-1.8369701987210297e-16,2012-39,2012-09-24,86.04,389.934,1677.3447812025736,335.7491453006435,425.61954530064344,278.27559048368573,265.46778786838934,2.0,5.0,32.0,6.75,9.25,4.573474244670746,5.848465222136955
APAC,Accessories,2012,40,10,4,Autumn,0.5,0.05000000000000001,1043.4765812025737,22,-0.992708874098054,0.1205366802553232,2012-40,2012-10-01,276.606,246.4905812025736,38.52,534.9956453006434,509.3659270675245,434.5212975185463,289.66193330817435,4.0,9.0,1.0,10.0,11.0,9.092121131323903,6.281285334590801
APAC,Accessories,2012,41,10,4,Autumn,1.0,0.45,422.9775,3,-0.9709418174260521,0.23931566428755738,2012-41,2012-10-08,1043.4765812025737,733.86,421.64250000000004,457.2750203006435,509.4771770675245,414.43347881843283,289.62543268568953,22.0,12.0,10.0,7.75,10.416666666666666,9.535023160258534,6.694072457077684
APAC,Accessories,2012,42,10,4,Autumn,0.0,0.0,204.54,2,-0.9350162426854148,0.35460488704253557,2012-42,2012-10-15,422.9775,86.04,483.6585812025736,486.9000203006435,486.2172953006434,382.01846062958475,302.79600404320564,3.0,2.0,17.0,7.75,9.166666666666666,9.535023160258534,6.753225940693872
APAC,Accessories,2012,43,10,4,Autumn,0.5714285714285714,0.20285714285714285,1400.9649812025737,39,-0.8854560256532101,0.464723172043768,2012-43,2012-10-22,204.54,276.606,331.452,767.989765601287,575.3433770675246,551.6821883739193,396.12086671642663,2.0,4.0,9.0,16.5,11.666666666666666,17.59734828508735,10.940611029415573
APAC,Accessories,2012,44,10,4,Autumn,0.8333333333333334,0.26499999999999996,1012.0749812025736,24,-0.822983865893657,0.5680647467311548,2012-44,2012-10-29,1400.9649812025737,1043.4765812025737,800.8836,760.139365601287,592.9426588344057,546.6558340465717,411.44738278372233,39.0,22.0,11.0,17.0,12.75,17.832554500127006,11.498023545572753
APAC,Accessories,2012,45,11,4,Autumn,0.3333333333333333,0.13333333333333333,446.49,12,-0.7485107481711011,0.6631226582407952,2012-45,2012-11-05,1012.0749812025736,422.9775,879.8667,766.0174906012869,556.8279338344057,541.9278531944223,402.9042444703307,24.0,3.0,21.0,19.25,12.0,15.945218719101975,11.2006493318265
APAC,Accessories,2012,46,11,4,Autumn,0.6,0.13,1500.735,28,-0.6631226582407955,0.7485107481711007,2012-46,2012-11-12,446.49,204.54,418.4805812025736,1090.0662406012868,647.0158020675245,478.0445832983313,482.4053814898626,12.0,2.0,10.0,25.75,13.5,11.146748404803978,12.079283542871691
APAC,Accessories,2012,47,11,4,Autumn,0.5,0.125,727.983,11,-0.5680647467311559,0.8229838658936564,2012-47,2012-11-19,1500.735,1400.9649812025737,389.934,921.8207453006435,675.1865520675245,449.74064019300926,475.8538749461741,28.0,39.0,5.0,18.75,14.0,8.539125638299666,11.816783134015939
APAC,Accessories,2012,48,11,4,Autumn,0.16666666666666666,0.07833333333333332,1144.2213812025736,28,-0.4647231720437684,0.88545602565321,2012-48,2012-11-26,727.983,1012.0749812025736,246.4905812025736,954.8573453006436,749.9974520675246,463.23157575045735,472.8885511325207,11.0,24.0,9.0,19.75,15.583333333333334,9.535023160258536,12.346941714326249
APAC,Accessories,2012,49,12,4,Autumn,1.0,0.285,333.6942,4,-0.35460488704253595,0.9350162426854147,2012-49,2012-12-03,1144.2213812025736,446.49,733.86,926.6583953006435,716.6503020675245,505.95653650753763,487.99804312942746,28.0,12.0,12.0,17.75,14.916666666666666,12.175795661885921,12.76684864179192
APAC,Accessories,2012,50,12,4,Spring,1.0,0.4,70.272,4,-0.2393156642875578,0.970941817426052,2012-50,2012-12-10,333.6942,1500.735,86.04,569.0426453006435,715.3363020675246,469.13170215649427,489.8680553556936,4.0,28.0,2.0,11.75,15.083333333333334,11.324751652906125,12.594792093511819
APAC,Accessories,2012,51,12,4,Spring,1.0,0.1,103.194,2,-0.12053668025532363,0.992708874098054,2012-51,2012-12-17,70.272,727.983,276.606,412.84539530064353,700.8853020675245,501.4699267323969,506.2702989379492,4.0,11.0,4.0,9.5,14.916666666666666,12.36931687685298,12.76684864179192
APAC,Accessories,2012,52,12,4,Summer,0.5,0.1425,1126.9005812025734,13,6.432490598706546e-16,1.0,2012-52,2012-12-24,103.194,1144.2213812025736,1043.4765812025737,408.5151953006435,707.8373020675245,493.0534911759055,511.9433599106847,2.0,28.0,22.0,5.75,14.166666666666666,4.924428900898051,12.575830594895715
APAC,Accessories,2013,1,1,1,Summer,0.6666666666666666,0.06666666666666667,437.92658120257363,14,0.12053668025532305,0.992708874098054,2013-1,2012-12-31,1126.9005812025734,333.6942,422.9775,434.5732906012869,709.0830588344056,490.5289615786716,511.2048254153987,13.0,4.0,3.0,8.25,15.083333333333334,6.1305247192498395,12.078969954077834
