Market,Sub-Category,Year,Week_of_Year,Month,Quarter,Season,Promotion_Flag,Discount,Sales,Quantity,week_sin,week_cos,year_week,year_week_date,Sales_lag_1,Sales_lag_4,Sales_lag_12,Sales_roll_mean_4,Sales_roll_mean_12,Sales_roll_std_4,Sales_roll_std_12,Quantity_lag_1,Quantity_lag_4,Quantity_lag_12,Quantity_roll_mean_4,Quantity_roll_mean_12,Quantity_roll_std_4,Quantity_roll_std_12
APAC,Appliances,2012,14,4,2,Autumn,1.0,0.1,501.228,2,0.992708874098054,-0.12053668025532288,2012-14,2012-04-02,381.375,371.808,643.9707812025736,474.88539530064344,443.94189736816793,222.82995852980883,265.4839033838824,5.0,8.0,10.0,5.25,6.083333333333333,4.716990566028301,3.42340429539033
APAC,Appliances,2012,18,5,2,Spring,0.75,0.10500000000000001,995.3544812025737,10,0.8229838658936565,-0.5680647467311557,2012-18,2012-04-30,501.228,246.4905812025736,1147.6512812025735,662.1013703006435,431.250497368168,275.36894302437565,230.06220771825755,2.0,2.0,13.0,7.25,5.833333333333333,4.573474244670747,2.9490625115398434
APAC,Appliances,2012,19,5,2,Autumn,0.2,0.02,1224.9811624051472,16,0.7485107481711013,-0.663122658240795,2012-19,2012-05-07,995.3544812025737,770.4480000000001,246.4905812025736,775.7346609019303,512.7913791350492,400.38678533304085,315.98330951734374,10.0,12.0,6.0,8.25,6.666666666666667,6.1305247192498395,4.163331998932265
APAC,Appliances,2012,20,5,2,Autumn,1.0,0.1,559.926,2,0.6631226582407952,-0.7485107481711012,2012-20,2012-05-14,1224.9811624051472,381.375,246.4905812025736,820.3724109019303,538.910997368168,348.3353052645915,304.72322984125526,16.0,5.0,5.0,7.5,6.416666666666667,6.806859285554045,4.358029857908758
APAC,Appliances,2012,21,5,2,Spring,0.5,0.0675,980.4252,9,0.5680647467311558,-0.8229838658936564,2012-21,2012-05-21,559.926,501.228,356.7405812025736,940.1717109019303,590.8847156012869,277.1093080642244,323.4406277973975,2.0,2.0,5.0,9.25,6.75,5.737304826019501,4.392659165636976
APAC,Appliances,2012,23,6,2,Spring,0.5,0.25,412.6305812025736,5,0.35460488704253584,-0.9350162426854147,2012-23,2012-06-04,980.4252,995.3544812025737,315.1005812025736,794.4907359019302,599.0122156012868,374.49139969035195,317.04275727973516,9.0,10.0,6.0,8.0,6.666666666666667,6.055300708194982,4.417595671307132
APAC,Appliances,2012,24,6,2,Autumn,0.75,0.07500000000000001,1180.9141624051472,20,0.23931566428755768,-0.970941817426052,2012-24,2012-06-11,412.6305812025736,1224.9811624051472,440.64,783.4739859019303,660.701729135049,357.88592570046313,353.3654010740136,5.0,16.0,5.0,9.0,7.916666666666667,7.874007874011809,5.8068663640294815
APAC,Appliances,2012,25,6,2,Summer,0.0,0.0,645.2611624051472,7,0.12053668025532308,-0.992708874098054,2012-25,2012-06-18,1180.9141624051472,559.926,302.8395812025736,804.807776503217,689.2368609019303,342.3232232534516,335.198750089452,20.0,2.0,4.0,10.25,8.166666666666666,6.701989754294366,5.686240703077327
APAC,Appliances,2012,28,7,3,Winter,0.0,0.0,76.08,2,-0.23931566428755743,-0.9709418174260521,2012-28,2012-07-09,645.2611624051472,980.4252,371.808,578.721476503217,664.5928609019303,464.5062612268397,369.748385721776,7.0,9.0,8.0,8.5,7.666666666666667,7.93725393319377,5.959458995173263
APAC,Appliances,2012,30,7,3,Summer,1.0,0.17,166.8051,3,-0.46472317204376806,-0.8854560256532101,2012-30,2012-07-23,76.08,412.6305812025736,246.4905812025736,517.2651062025736,657.952404135049,508.02873084254543,378.5506507245204,2.0,5.0,2.0,8.0,7.75,8.286535263104033,5.8794712192663905
APAC,Appliances,2012,31,8,3,Summer,0.5,0.085,492.9811624051472,11,-0.5680647467311556,-0.8229838658936566,2012-31,2012-07-30,166.8051,1180.9141624051472,770.4480000000001,345.28185620257364,634.8301676688113,268.40657039275453,379.5273549228428,3.0,20.0,12.0,5.75,7.666666666666667,4.112987559751019,5.8205487609664335
APAC,Appliances,2012,32,8,3,Summer,0.5,0.085,346.0905812025736,15,-0.663122658240795,-0.7485107481711013,2012-32,2012-08-06,492.9811624051472,645.2611624051472,381.375,270.4892109019303,631.8897994356925,185.97810965458527,381.79937878807226,11.0,7.0,5.0,7.75,8.5,6.291528696058957,6.112580172368815
APAC,Appliances,2012,33,8,3,Summer,0.0,0.0,130.23,3,-0.7485107481711011,-0.6631226582407952,2012-33,2012-08-13,346.0905812025736,76.08,501.228,284.02671090193024,600.9732994356924,168.23418315590106,407.4977424302911,15.0,2.0,2.0,8.0,8.583333333333334,5.999999999999998,6.022055422789756
APAC,Appliances,2012,34,8,3,Summer,0.3333333333333333,0.03333333333333333,756.0255812025736,11,-0.8229838658936564,-0.5680647467311559,2012-34,2012-08-20,130.23,166.8051,995.3544812025737,431.33183120257365,581.0292244356924,262.77687289275923,392.0030161017583,3.0,3.0,10.0,10.0,8.666666666666666,5.0332229568471645,6.050294257807681
APAC,Appliances,2012,35,8,3,Summer,0.5,0.05,354.9105812025736,11,-0.8854560256532096,-0.4647231720437691,2012-35,2012-08-27,756.0255812025736,492.9811624051472,1224.9811624051472,396.8141859019302,508.52334266881127,261.04198311595127,338.9422475175975,11.0,11.0,16.0,10.0,8.25,5.0332229568471645,5.658862719021135
APAC,Appliances,2012,36,9,3,Summer,1.0,0.17,246.4905812025736,5,-0.9350162426854147,-0.3546048870425359,2012-36,2012-09-03,354.9105812025736,346.0905812025736,559.926,371.91418590193024,482.4037244356925,272.0128752488489,346.6111838011357,11.0,15.0,2.0,7.5,8.5,4.123105625617659,5.418822414845901
APAC,Appliances,2012,37,9,3,Summer,0.6666666666666666,0.18333333333333335,587.3160812025736,12,-0.970941817426052,-0.23931566428755774,2012-37,2012-09-10,246.4905812025736,130.23,980.4252,486.18570620257367,449.6446312025735,229.29444118875256,312.12406541192274,5.0,3.0,9.0,9.75,8.75,3.201562118716422,5.512382754885915
APAC,Appliances,2012,38,9,3,Summer,1.0,0.17,246.4905812025736,6,-0.992708874098054,-0.12053668025532357,2012-38,2012-09-17,587.3160812025736,756.0255812025736,412.6305812025736,358.8019562025737,435.7996312025736,160.68762453145612,317.5527263500616,12.0,11.0,5.0,8.5,8.833333333333334,3.5118845842842443,5.4578272955342575
APAC,Appliances,2012,39,9,3,Autumn,1.0,0.17,113.2452,2,-1.0,-1.8369701987210297e-16,2012-39,2012-09-24,246.4905812025736,354.9105812025736,1180.9141624051472,298.3856109019303,346.82721766881133,202.6030409709915,226.25200876553535,6.0,11.0,20.0,6.25,7.333333333333333,4.193248541803039,4.499158170416355
APAC,Appliances,2012,40,10,4,Autumn,0.5,0.2,446.418,7,-0.992708874098054,0.1205366802553232,2012-40,2012-10-01,113.2452,246.4905812025736,645.2611624051472,348.3674656012869,330.25695413504906,210.05691891319577,209.034644176585,2.0,5.0,7.0,6.75,7.333333333333333,4.11298755975102,4.499158170416355
APAC,Appliances,2012,41,10,4,Autumn,0.0,0.0,246.4905812025736,2,-0.9709418174260521,0.23931566428755738,2012-41,2012-10-08,446.418,587.3160812025736,76.08,263.16109060128684,344.4578359019302,137.3725844365962,195.55078573835192,7.0,12.0,2.0,4.25,7.333333333333333,2.629955639676581,4.499158170416355
APAC,Appliances,2012,42,10,4,Autumn,0.25,0.125,1151.2005812025736,13,-0.9350162426854148,0.35460488704253557,2012-42,2012-10-15,246.4905812025736,246.4905812025736,166.8051,489.33859060128685,426.4907926688113,461.9974263359592,295.2905654378304,2.0,6.0,3.0,6.0,8.166666666666666,5.228129047119373,4.549392233801093
APAC,Appliances,2012,43,10,4,Autumn,0.3333333333333333,0.05666666666666667,749.4405812025736,9,-0.8854560256532101,0.464723172043768,2012-43,2012-10-22,1151.2005812025736,113.2452,492.9811624051472,648.3874359019303,447.86241090193016,393.8466419466924,309.47996590439357,13.0,2.0,11.0,7.75,8.0,4.573474244670747,4.47213595499958
APAC,Appliances,2012,44,11,4,Spring,1.0,0.1,246.4905812025736,8,-0.822983865893657,0.5680647467311548,2012-44,2012-10-29,749.4405812025736,446.418,346.0905812025736,598.4055812025736,439.5624109019302,438.20931745000576,313.76348514796103,9.0,7.0,15.0,8.0,7.416666666666667,4.546060565661952,3.895412997904385
APAC,Appliances,2012,45,11,4,Autumn,1.0,0.17,237.3219,3,-0.7485107481711011,0.6631226582407952,2012-45,2012-11-05,246.4905812025736,246.4905812025736,130.23,596.1134109019303,448.48673590193016,440.6807079685748,305.58167062314396,8.0,2.0,3.0,8.25,7.416666666666667,4.112987559751021,3.895412997904385
APAC,Appliances,2012,46,11,4,Spring,1.0,0.12333333333333334,982.4115812025736,16,-0.6631226582407955,0.7485107481711007,2012-46,2012-11-12,237.3219,1151.2005812025736,756.0255812025736,553.9161609019303,467.3522359019302,372.6394760095662,332.1290063715127,3.0,13.0,11.0,9.0,7.833333333333333,5.354126134736336,4.529365464957704
APAC,Appliances,2012,47,11,4,Autumn,1.0,0.1466666666666667,723.3451624051472,8,-0.5680647467311559,0.8229838658936564,2012-47,2012-11-19,982.4115812025736,749.4405812025736,354.9105812025736,547.3923062025736,498.05511766881136,368.2782834297878,337.7712640408474,16.0,9.0,11.0,8.75,7.583333333333333,5.377421934967225,4.420167280531223
APAC,Appliances,2012,48,11,4,Autumn,0.3333333333333333,0.05666666666666667,385.90319999999997,6,-0.4647231720437684,0.88545602565321,2012-48,2012-11-26,723.3451624051472,246.4905812025736,246.4905812025736,582.2454609019303,509.6728359019302,335.44229304115026,330.65463650094046,8.0,8.0,5.0,8.25,7.666666666666667,5.560275772537425,4.37624441176623
APAC,Appliances,2012,49,12,4,Autumn,1.0,0.335,492.9811624051472,6,-0.35460488704253595,0.9350162426854147,2012-49,2012-12-03,385.90319999999997,237.3219,587.3160812025736,646.1602765032171,501.81159266881133,264.7137028247588,329.76106001391696,6.0,3.0,12.0,9.0,7.166666666666667,4.760952285695232,4.17423554968361
APAC,Appliances,2012,50,12,4,Autumn,0.5,0.2,492.9811624051472,6,-0.2393156642875578,0.970941817426052,2012-50,2012-12-10,492.9811624051472,982.4115812025736,246.4905812025736,523.8026718038604,522.3524744356924,142.28305212073792,319.9420327374506,6.0,16.0,6.0,6.5,7.166666666666667,0.9999999999999936,4.17423554968361
APAC,Appliances,2012,51,12,4,Autumn,0.3333333333333333,0.16666666666666666,630.5611624051472,14,-0.12053668025532363,0.992708874098054,2012-51,2012-12-17,492.9811624051472,723.3451624051472,113.2452,500.6066718038604,565.4621379694547,100.26856080626376,293.57219779651393,6.0,8.0,2.0,8.0,8.166666666666666,3.9999999999999982,4.260459500043998
APAC,Appliances,2013,2,1,1,Winter,1.0,0.16333333333333333,352.2294,6,0.23931566428755774,0.970941817426052,2013-2,2013-01-07,630.5611624051472,385.90319999999997,446.418,492.1882218038605,557.6130879694548,113.63215507499903,298.26595685974627,14.0,6.0,7.0,8.0,8.083333333333334,3.9999999999999982,4.294993561924127
APAC,Appliances,2013,3,1,1,Summer,1.0,0.125,335.4555812025736,8,0.3546048870425356,0.9350162426854148,2013-3,2013-01-14,352.2294,492.9811624051472,246.4905812025736,452.80682650321705,565.0268379694547,137.95858640997866,290.8429083267021,6.0,6.0,2.0,8.5,8.583333333333334,3.785938897200181,3.848455022552045
APAC,Appliances,2013,6,2,1,Winter,0.0,0.0,246.4905812025736,2,0.6631226582407952,0.7485107481711011,2013-6,2013-02-04,335.4555812025736,492.9811624051472,1151.2005812025736,391.18418120257365,489.63433796945475,166.19339020863322,237.43763037660082,8.0,6.0,13.0,7.5,7.666666666666667,4.999999999999999,4.007568597117967
APAC,Appliances,2013,10,3,1,Winter,1.0,0.17,246.4905812025736,5,0.9350162426854148,0.35460488704253557,2013-10,2013-03-04,246.4905812025736,630.5611624051472,749.4405812025736,295.1665359019303,447.7218379694548,56.62177073087402,231.72919580332515,2.0,14.0,9.0,5.25,7.333333333333333,2.4999999999999982,4.052683360964983
APAC,Appliances,2013,11,3,1,Summer,0.0,0.0,143.58,2,0.970941817426052,0.23931566428755804,2013-11,2013-03-11,246.4905812025736,352.2294,246.4905812025736,243.00418590193027,439.14595620257364,78.43625679425153,241.5496019060567,5.0,6.0,8.0,4.25,6.833333333333333,2.872281323269013,4.323999271157398
APAC,Appliances,2013,12,3,1,Spring,1.0,0.17,489.0858,14,0.992708874098054,0.120536680255323,2013-12,2013-03-18,143.58,335.4555812025736,237.3219,281.41174060128685,460.12628120257364,146.7027361842314,233.21610381826778,2.0,8.0,3.0,5.75,7.75,5.678908345800273,4.594957710756038
APAC,Appliances,2013,13,3,1,Autumn,0.0,0.0,246.4905812025736,4,1.0,-1.6081226496766366e-16,2013-13,2013-03-25,489.0858,246.4905812025736,982.4115812025736,281.41174060128685,398.79953120257363,146.7027361842314,172.15582170431136,14.0,2.0,16.0,6.25,6.75,5.315072906367324,3.887626057587892
APAC,Appliances,2013,15,4,2,Spring,0.5,0.085,677.0613812025736,4,0.9709418174260521,-0.2393156642875575,2013-15,2013-04-08,246.4905812025736,246.4905812025736,723.3451624051472,389.05444060128684,394.94254943569246,240.51086302066676,164.5752580394033,4.0,5.0,8.0,6.0,6.416666666666667,5.416025603090639,3.941811612428834
APAC,Appliances,2013,17,4,2,Autumn,1.0,0.1,70.848,2,0.8854560256532099,-0.4647231720437685,2013-17,2013-04-22,677.0613812025736,143.58,385.90319999999997,370.87144060128685,368.6879494356925,266.5905584652636,189.40555094771491,4.0,2.0,6.0,6.0,6.083333333333333,5.416025603090639,4.144181755695862
APAC,Appliances,2013,18,5,2,Spring,0.3333333333333333,0.05666666666666667,674.6727812025736,9,0.8229838658936565,-0.5680647467311557,2013-18,2013-04-29,70.848,489.0858,492.9811624051472,417.2681859019302,383.8289176688113,307.0947549066809,206.7158826374945,2.0,14.0,6.0,4.75,6.333333333333333,2.9860788111948184,4.228331571528881
APAC,Appliances,2013,19,5,2,Spring,0.0,0.0,270.96,4,0.7485107481711013,-0.663122658240795,2013-19,2013-05-06,674.6727812025736,246.4905812025736,492.9811624051472,423.38554060128683,365.32715413504906,302.7721763717049,205.99280977721244,9.0,4.0,6.0,4.75,6.166666666666667,2.9860788111948184,4.281744192888378
APAC,Appliances,2013,20,5,2,Spring,0.3333333333333333,0.03333333333333333,650.6805812025736,9,0.6631226582407952,-0.7485107481711012,2013-20,2013-05-13,270.96,677.0613812025736,630.5611624051472,416.79034060128686,367.003772368168,295.6070528475189,208.4154899780685,4.0,4.0,14.0,6.0,5.75,3.5590260840104357,3.646293261032986
APAC,Appliances,2013,21,5,2,Spring,0.0,0.0,246.4905812025736,3,0.5680647467311558,-0.8229838658936564,2013-21,2013-05-20,650.6805812025736,70.848,352.2294,460.70098590193027,358.19220413504905,233.6406892554425,211.31204918536537,9.0,2.0,6.0,6.25,5.5,3.201562118716423,3.7294893630483696
APAC,Appliances,2013,22,5,2,Autumn,1.0,0.4,246.4905812025736,6,0.46472317204376906,-0.8854560256532096,2013-22,2013-05-27,246.4905812025736,674.6727812025736,335.4555812025736,353.6554359019303,350.77845413504906,198.35245080861017,213.72908461514933,3.0,9.0,8.0,5.5,5.333333333333333,2.6457513110645885,3.6514837167011103
APAC,Appliances,2013,23,6,2,Spring,0.6,0.098,1683.2298812025736,22,0.35460488704253584,-0.9350162426854147,2013-23,2013-06-03,246.4905812025736,270.96,246.4905812025736,706.7229062025737,470.50672913504906,678.3151186002141,436.4124263661322,6.0,4.0,2.0,10.0,7.0,8.366600265340754,5.877538136452587
APAC,Appliances,2013,24,6,2,Spring,1.0,0.28,638.0485624051472,14,0.23931566428755768,-0.970941817426052,2013-24,2013-06-10,1683.2298812025736,650.6805812025736,246.4905812025736,703.564901503217,503.1365609019302,678.6923042868897,432.76325934856254,22.0,9.0,5.0,11.25,7.75,8.539125638299664,6.16625715265973
