Market,Sub-Category,Year,Week_of_Year,Month,Quarter,Season,Promotion_Flag,Discount,Sales,Quantity,week_sin,week_cos,year_week,year_week_date,Sales_lag_1,Sales_lag_4,Sales_lag_12,Sales_roll_mean_4,Sales_roll_mean_12,Sales_roll_std_4,Sales_roll_std_12,Quantity_lag_1,Quantity_lag_4,Quantity_lag_12,Quantity_roll_mean_4,Quantity_roll_mean_12,Quantity_roll_std_4,Quantity_roll_std_12
APAC,Bookcases,2011,33,8,3,Summer,0.0,0.0,985.9623248102944,21,-0.7485107481711011,-0.6631226582407952,2011-33,2011-08-15,327.402,490.57058120257363,784.0638,703.8998921045038,699.7522379694547,494.9969046741578,483.7114218889172,1.0,16.0,5.0,11.5,10.0,9.146948489341495,7.211102550927978
APAC,Bookcases,2011,35,9,3,Summer,0.0,0.0,437.67,3,-0.8854560256532096,-0.4647231720437691,2011-35,2011-08-29,985.9623248102944,246.4905812025736,492.9811624051472,751.6947468038604,695.1429744356924,442.56204541218796,486.1183932082381,21.0,7.0,14.0,10.5,9.083333333333334,9.983319421247959,7.354137157636736
APAC,Bookcases,2011,36,9,3,Summer,0.75,0.205,1294.9877436077209,22,-0.9350162426854147,-0.3546048870425359,2011-36,2011-09-05,437.67,1255.7446624051472,715.0599,761.5055171045038,743.4702947363359,457.63866759018,516.1758614076099,3.0,17.0,5.0,11.75,10.5,11.29527924990495,8.096014732289865
APAC,Bookcases,2011,37,9,3,Summer,1.0,0.15000000000000002,450.153,4,-0.970941817426052,-0.23931566428755774,2011-37,2011-09-12,1294.9877436077209,327.402,659.8848812025735,792.1932671045038,725.9926379694548,421.51592479434896,522.7719484633525,22.0,1.0,11.0,12.5,9.916666666666666,10.408329997330663,8.306167843381461
APAC,Bookcases,2011,38,9,3,Spring,0.6666666666666666,0.06666666666666667,739.4717436077208,15,-0.992708874098054,-0.12053668025532357,2011-38,2011-09-19,450.153,985.9623248102944,573.1505999999999,730.5706218038604,739.8527332700982,401.27743280094137,520.551401873673,4.0,21.0,5.0,11.0,10.75,9.128709291752768,8.269604805331609
APAC,Bookcases,2011,39,9,3,Autumn,0.0,0.0,739.4717436077208,14,-1.0,-1.8369701987210297e-16,2011-39,2011-09-26,739.4717436077208,437.67,1902.5971624051472,806.0210577057906,642.9256150369793,353.3591736609537,371.2385320665157,15.0,3.0,19.0,13.75,10.333333333333334,7.4105780251385704,7.935344792111869
APAC,Bookcases,2011,40,10,4,Autumn,0.3333333333333333,0.028333333333333335,2076.8003436077206,19,-0.992708874098054,0.1205366802553232,2011-40,2011-10-03,739.4717436077208,1294.9877436077209,566.787,1001.4742077057905,768.7600603376226,729.7424100340404,554.0090647145287,14.0,22.0,2.0,13.0,11.75,6.377042156569664,7.829141367062835
APAC,Bookcases,2011,41,10,4,Autumn,0.5,0.2,514.266,3,-0.9709418174260521,0.23931566428755738,2011-41,2011-10-10,2076.8003436077206,450.153,180.396,1017.5024577057906,796.5825603376226,714.133764175017,529.6218499011338,19.0,4.0,2.0,12.75,11.833333333333334,6.849574196011507,7.720496137299764
APAC,Bookcases,2011,42,10,4,Autumn,1.0,0.12333333333333334,736.1491624051472,13,-0.9350162426854148,0.35460488704253557,2011-42,2011-10-17,514.266,739.4717436077208,490.57058120257363,1016.671812405147,817.0474421045037,714.5667541274042,521.4033049379527,3.0,15.0,16.0,12.25,11.583333333333334,6.701989754294368,7.621242243449116
APAC,Bookcases,2011,43,10,4,Autumn,0.5,0.07500000000000001,1284.1967436077207,23,-0.8854560256532101,0.464723172043768,2011-43,2011-10-24,736.1491624051472,739.4717436077208,246.4905812025736,1152.853062405147,903.522955638266,695.7885975830868,503.93295328608235,13.0,14.0,7.0,14.5,12.916666666666666,8.698658900466592,8.129165598838132
APAC,Bookcases,2011,44,11,4,Autumn,1.0,0.37,244.2069,1,-0.822983865893657,0.5680647467311548,2011-44,2011-10-31,1284.1967436077207,2076.8003436077206,1255.7446624051472,694.7047015032168,819.2281421045037,441.484203267187,523.8669833706304,23.0,19.0,17.0,10.0,11.583333333333334,10.132456102380443,8.691253004479778
APAC,Bookcases,2011,45,11,4,Autumn,0.0,0.0,492.9811624051472,7,-0.7485107481711011,0.6631226582407952,2011-45,2011-11-07,244.2069,514.266,327.402,689.3834921045036,833.026405638266,444.5019330110246,511.77607067857986,1.0,3.0,1.0,11.0,12.083333333333334,9.38083151964686,8.184889995743635
APAC,Bookcases,2011,46,11,4,Autumn,0.3333333333333333,0.07444444444444445,2380.516906012868,35,-0.6631226582407955,0.7485107481711007,2011-46,2011-11-14,492.9811624051472,736.1491624051472,985.9623248102944,1100.4754280064337,949.2392874051471,961.6833820643042,680.2629477184914,7.0,13.0,21.0,16.5,13.25,15.438048235879215,10.296733815765426
APAC,Bookcases,2011,47,11,4,Autumn,0.6666666666666666,0.2333333333333333,1063.1399999999999,9,-0.5680647467311559,0.8229838658936564,2011-47,2011-11-21,2380.516906012868,1284.1967436077207,437.67,1045.2112421045035,1001.3617874051471,953.9267395735828,661.1975110539669,35.0,23.0,3.0,13.0,13.75,15.05545305418162,9.891456368549026
APAC,Bookcases,2011,48,11,4,Autumn,1.0,0.085,541.8387,2,-0.4647231720437684,0.88545602565321,2011-48,2011-11-28,1063.1399999999999,244.2069,1294.9877436077209,1119.6191921045036,938.5993671045038,879.3100441827729,666.5160056553312,9.0,1.0,22.0,13.25,12.083333333333334,14.795832746644125,10.058540770123786
APAC,Bookcases,2011,49,12,4,Autumn,0.6666666666666666,0.10333333333333333,1651.9511436077207,21,-0.35460488704253595,0.9350162426854147,2011-49,2011-12-05,541.8387,492.9811624051472,450.153,1409.361687405147,1038.749212405147,790.4550785034505,676.6636366682361,2.0,7.0,4.0,16.75,13.5,14.476993242152645,10.013627078772569
APAC,Bookcases,2011,50,12,4,Spring,0.6666666666666666,0.06666666666666667,739.4717436077208,13,-0.2393156642875578,0.970941817426052,2011-50,2011-12-12,1651.9511436077207,2380.516906012868,739.4717436077208,999.1003968038602,1038.749212405147,485.39003742841146,676.6636366682361,21.0,35.0,15.0,11.25,13.333333333333334,7.932002689527197,10.003029844032557
APAC,Bookcases,2011,51,12,4,Winter,0.25,0.025,1037.712,7,-0.12053668025532363,0.992708874098054,2011-51,2011-12-19,739.4717436077208,1063.1399999999999,739.4717436077208,992.7433968038603,1063.6025671045038,484.4373384426243,670.1175100941044,13.0,9.0,14.0,10.75,12.75,8.180260794538684,10.163437142298589
APAC,Bookcases,2011,52,12,4,Winter,0.75,0.135,1129.3833812025737,11,6.432490598706546e-16,1.0,2011-52,2011-12-26,1037.712,541.8387,2076.8003436077206,1139.6295671045036,984.6511535707414,379.9525655773635,591.0383561993045,7.0,2.0,19.0,13.0,12.083333333333334,5.8878405775518985,9.976867183032896
APAC,Bookcases,2012,1,12,4,Summer,1.0,0.1,246.4905812025736,4,0.12053668025532305,0.992708874098054,2012-1,2012-01-02,1129.3833812025737,1651.9511436077207,514.266,788.2644265032169,962.3365353376225,397.69580440943423,614.98213241916,11.0,21.0,3.0,8.75,12.166666666666666,4.031128874149276,9.897964284119078
APAC,Bookcases,2012,2,1,1,Winter,0.8,0.22399999999999998,973.4416624051472,26,0.23931566428755774,0.970941817426052,2012-2,2012-01-09,246.4905812025736,739.4717436077208,736.1491624051472,846.7569062025735,982.1109103376226,405.2613397966062,610.8491511774553,4.0,13.0,13.0,12.0,13.25,9.76387901058454,10.678142501049853
APAC,Bookcases,2012,3,1,1,Summer,1.0,0.25,417.4185812025736,4,0.3546048870425356,0.9350162426854148,2012-3,2012-01-16,973.4416624051472,1037.712,1284.1967436077207,691.6835515032169,909.8793968038603,425.9838919947533,623.0071076341478,26.0,7.0,23.0,11.25,11.666666666666666,10.372238588334408,10.508293982575971
APAC,Bookcases,2012,4,1,1,Summer,0.0,0.0,499.5105812025736,9,0.4647231720437685,0.8854560256532099,2012-4,2012-01-23,417.4185812025736,1129.3833812025737,244.2069,534.2153515032169,931.1547035707414,311.20797026391597,602.2206968960761,4.0,11.0,1.0,10.75,12.333333333333334,10.436314802968846,10.012113874823047
APAC,Bookcases,2012,5,2,1,Winter,0.0,0.0,246.4905812025736,7,0.5680647467311558,0.8229838658936564,2012-5,2012-01-30,499.5105812025736,246.4905812025736,492.9811624051472,534.2153515032169,910.6138218038604,311.20797026391597,622.3907877813072,9.0,4.0,7.0,11.5,12.333333333333334,9.882644720249063,10.012113874823047
APAC,Bookcases,2012,6,2,1,Winter,0.0,0.0,649.7251624051472,12,0.6631226582407952,0.7485107481711011,2012-6,2012-02-06,246.4905812025736,973.4416624051472,2380.516906012868,453.2862265032169,766.3811765032169,168.10301742322318,417.66497707830655,7.0,26.0,35.0,8.0,10.416666666666666,3.366501646120696,7.038315053184157
APAC,Bookcases,2012,7,2,1,Summer,1.0,0.4,246.4905812025736,6,0.7485107481711011,0.6631226582407953,2012-7,2012-02-13,649.7251624051472,417.4185812025736,1063.1399999999999,410.5542265032169,698.3270582700981,199.12285072309356,431.22746997938765,12.0,4.0,9.0,8.5,10.166666666666666,2.645751311064595,7.145670441645485
APAC,Bookcases,2012,8,2,1,Summer,1.0,0.1,246.4905812025736,2,0.8229838658936564,0.5680647467311559,2012-8,2012-02-20,246.4905812025736,499.5105812025736,541.8387,347.2992265032169,673.7147150369792,201.61729060128738,449.0319715256853,6.0,9.0,2.0,6.75,10.166666666666666,4.112987559751025,7.145670441645485
APAC,Bookcases,2012,10,3,1,Summer,1.0,0.1,246.4905812025736,7,0.9350162426854148,0.35460488704253557,2012-10,2012-03-05,246.4905812025736,246.4905812025736,1651.9511436077207,347.2992265032169,556.5930015032169,201.61729060128738,340.9733163312697,2.0,7.0,21.0,6.75,9.0,4.112987559751025,6.310164959664821
APAC,Bookcases,2012,11,3,1,Winter,1.0,0.21,694.7901,5,0.970941817426052,0.23931566428755804,2012-11,2012-03-12,246.4905812025736,649.7251624051472,739.4717436077208,358.5654609019301,552.8695312025735,224.14975939871374,339.0331520254769,7.0,12.0,13.0,5.0,8.333333333333334,2.1602468994692923,6.271629240742253
APAC,Bookcases,2012,12,3,1,Spring,0.3333333333333333,0.13333333333333333,582.6571624051472,10,0.992708874098054,0.120536680255323,2012-12,2012-03-19,694.7901,246.4905812025736,1037.712,442.6071062025735,514.9482947363359,231.03655075848113,303.4554185045023,5.0,6.0,7.0,6.0,8.583333333333334,3.366501646120696,6.273440890457207
APAC,Bookcases,2012,13,3,1,Spring,0.0,0.0,534.4305812025736,5,1.0,-1.6081226496766366e-16,2012-13,2012-03-26,582.6571624051472,246.4905812025736,1129.3833812025737,514.5921062025735,465.3688947363358,190.94166791817915,234.77044540069116,10.0,2.0,11.0,6.75,8.083333333333334,2.3629078131263093,6.302356461649634
APAC,Bookcases,2012,14,4,2,Autumn,1.0,0.3,776.7405812025736,11,0.992708874098054,-0.12053668025532288,2012-14,2012-04-02,534.4305812025736,246.4905812025736,246.4905812025736,647.1546062025735,509.5563947363359,109.43535573513776,239.67837758365675,5.0,7.0,4.0,7.75,8.666666666666666,3.201562118716428,6.213377552190155
APAC,Bookcases,2012,15,4,2,Spring,0.0,0.0,246.4905812025736,5,0.9709418174260521,-0.2393156642875575,2012-15,2012-04-09,776.7405812025736,694.7901,973.4416624051472,535.0797265032169,448.97713796945476,219.04923135831328,200.4265669147036,11.0,5.0,26.0,7.75,6.916666666666667,3.201562118716428,3.028901190901141
APAC,Bookcases,2012,16,4,2,Spring,1.0,0.25,901.4371624051472,12,0.9350162426854148,-0.35460488704253545,2012-16,2012-04-16,246.4905812025736,582.6571624051472,417.4185812025736,614.7747265032169,489.3120197363358,288.96175272265015,238.57154347923614,5.0,10.0,4.0,8.25,7.583333333333333,3.774917217635378,3.2039275140289045
APAC,Bookcases,2012,19,5,2,Autumn,0.0,0.0,645.0105812025736,7,0.7485107481711013,-0.663122658240795,2012-19,2012-05-07,901.4371624051472,534.4305812025736,499.5105812025736,642.4197265032169,501.4370197363359,283.95934259147487,242.7969669619961,12.0,5.0,9.0,8.75,7.416666666666667,3.3040379335998384,3.1754264805429293
APAC,Bookcases,2012,20,5,2,Autumn,0.75,0.1375,1313.8395812025735,16,0.6631226582407952,-0.7485107481711012,2012-20,2012-05-14,645.0105812025736,776.7405812025736,246.4905812025736,776.6944765032168,590.3827697363358,448.1600979047692,323.1265044789306,7.0,11.0,7.0,10.0,8.166666666666666,4.9665548085837825,4.018894767409949
APAC,Bookcases,2012,21,5,2,Autumn,0.75,0.07500000000000001,873.2567436077208,12,0.5680647467311558,-0.8229838658936564,2012-21,2012-05-21,1313.8395812025735,246.4905812025736,649.7251624051472,933.3860171045036,609.010401503217,278.4131015322398,333.1462166578343,16.0,5.0,12.0,11.75,8.166666666666666,3.6855573979160003,4.018894767409949
APAC,Bookcases,2012,22,5,2,Spring,0.5,0.1,680.6505812025737,6,0.46472317204376906,-0.8854560256532096,2012-22,2012-05-28,873.2567436077208,901.4371624051472,246.4905812025736,878.1893718038602,645.190401503217,307.2509061275283,313.17352216597413,12.0,12.0,6.0,10.25,8.166666666666666,4.645786621588787,4.018894767409949
APAC,Bookcases,2012,23,6,2,Spring,0.0,0.0,1248.2805812025736,9,0.35460488704253584,-0.9350162426854147,2012-23,2012-06-04,680.6505812025737,645.0105812025736,246.4905812025736,1029.0068718038601,728.672901503217,302.66639479328,330.28616921353876,6.0,7.0,2.0,10.75,8.75,4.272001872658769,3.5194266061907804
APAC,Bookcases,2012,25,6,2,Spring,0.4,0.1,2043.81,18,0.12053668025532308,-0.992708874098054,2012-25,2012-06-18,1248.2805812025736,1313.8395812025735,246.4905812025736,1211.499476503217,878.4495197363359,602.8549723841605,469.8034272400174,9.0,16.0,7.0,11.25,9.666666666666666,5.123475382979802,4.355421560503286
APAC,Bookcases,2012,26,6,2,Summer,0.25,0.025,1557.9705812025736,11,-3.216245299353273e-16,-1.0,2012-26,2012-06-25,2043.81,873.2567436077208,694.7901,1382.6779359019301,950.381226503217,571.1766140670885,503.96571924980316,18.0,12.0,5.0,11.0,10.166666666666666,5.099019513592787,4.108380201343078
APAC,Bookcases,2012,27,7,3,Summer,1.0,0.07,160.5366,1,-0.12053668025532283,-0.992708874098054,2012-27,2012-07-02,1557.9705812025736,680.6505812025737,582.6571624051472,1252.6494406012869,915.2045129694548,798.3077044984623,545.0254906939052,11.0,6.0,10.0,9.75,9.416666666666666,6.994045086119097,4.888917584856086
APAC,Bookcases,2012,28,7,3,Winter,0.0,0.0,342.54,2,-0.23931566428755743,-0.9709418174260521,2012-28,2012-07-09,160.5366,1248.2805812025736,534.4305812025736,1026.2142953006432,899.2136312025737,919.2522649803772,559.8269211650556,1.0,9.0,5.0,8.0,9.166666666666666,8.04155872120988,5.201980974648597
APAC,Bookcases,2012,31,8,3,Winter,0.3333333333333333,0.03333333333333333,736.0411624051471,19,-0.5680647467311556,-0.8229838658936566,2012-31,2012-07-30,342.54,2043.81,776.7405812025736,699.27208590193,895.8220129694547,620.8082837990111,560.7588663408699,2.0,18.0,11.0,8.25,9.833333333333334,8.460693430998038,5.921199714636045
APAC,Bookcases,2012,32,8,3,Summer,1.0,0.07,713.6481812025736,9,-0.663122658240795,-0.7485107481711013,2012-32,2012-08-06,736.0411624051471,1557.9705812025736,246.4905812025736,488.19148590193004,934.7518129694548,283.332703842135,526.7676055428301,19.0,11.0,5.0,7.75,10.166666666666666,8.30160627027485,5.734002779802935
APAC,Bookcases,2012,33,8,3,Summer,0.5714285714285714,0.1357142857142857,1710.1546624051473,22,-0.7485107481711011,-0.6631226582407952,2012-33,2012-08-13,713.6481812025736,160.5366,901.4371624051472,875.5960015032169,1002.1449379694546,584.9044106634972,571.9156745015488,9.0,1.0,12.0,13.0,11.0,9.201449161228174,6.67423812471914
APAC,Bookcases,2012,34,8,3,Summer,0.0,0.0,294.6,2,-0.8229838658936564,-0.5680647467311559,2012-34,2012-08-20,1710.1546624051473,342.54,645.0105812025736,863.6110015032169,972.9440562025735,599.7701228984783,600.0610210377488,22.0,2.0,7.0,13.0,10.583333333333334,9.201449161228174,7.089792064309885
APAC,Bookcases,2012,35,8,3,Summer,0.75,0.25,924.7367436077208,24,-0.8854560256532096,-0.4647231720437691,2012-35,2012-08-27,294.6,736.0411624051471,1313.8395812025735,910.7848968038604,940.5188197363359,593.7826167529499,590.4007077756147,2.0,19.0,16.0,14.25,11.25,10.531698185319721,7.967262561712939
APAC,Bookcases,2012,36,9,3,Winter,1.0,0.10000000000000002,867.0585812025736,8,-0.9350162426854147,-0.3546048870425359,2012-36,2012-09-03,924.7367436077208,713.6481812025736,873.2567436077208,949.1374968038604,940.0023062025735,581.6352826886457,590.467609109852,24.0,9.0,12.0,14.0,10.916666666666666,10.708252269472675,8.016554840774894
APAC,Bookcases,2012,37,9,3,Summer,0.6666666666666666,0.04666666666666667,769.4701624051472,9,-0.970941817426052,-0.23931566428755774,2012-37,2012-09-10,867.0585812025736,1710.1546624051473,680.6505812025737,713.9663718038603,947.4039379694547,286.82758978171483,587.4701119253082,8.0,22.0,6.0,10.75,11.166666666666666,9.358596760910974,7.895146188218001
APAC,Bookcases,2012,39,9,3,Autumn,1.0,0.35666666666666663,1161.5865812025736,9,-1.0,-1.8369701987210297e-16,2012-39,2012-09-24,769.4701624051472,294.6,1248.2805812025736,930.7130171045037,940.1794379694547,166.7227877304569,583.9562239101156,9.0,2.0,9.0,12.5,11.166666666666666,7.68114574786861,7.895146188218001
APAC,Bookcases,2012,40,10,4,Autumn,1.0,0.344,1195.8942812025737,15,-0.992708874098054,0.1205366802553232,2012-40,2012-10-01,1161.5865812025736,924.7367436077208,2043.81,998.5024015032168,869.5197947363358,212.36230698263495,480.39092294210786,9.0,24.0,18.0,10.25,10.916666666666666,3.2015621187164287,7.704288455533094
APAC,Bookcases,2012,41,10,4,Autumn,1.0,0.1725,1442.7891812025737,15,-0.9709418174260521,0.23931566428755738,2012-41,2012-10-08,1195.8942812025737,867.0585812025736,1557.9705812025736,1142.435051503217,859.9213447363359,278.4122136073697,466.3297281052068,15.0,8.0,11.0,12.0,11.25,3.4641016151377584,7.794228634059941
APAC,Bookcases,2012,42,10,4,Autumn,0.25,0.025,1183.9817436077208,12,-0.9350162426854148,0.35460488704253557,2012-42,2012-10-15,1442.7891812025737,769.4701624051472,160.5366,1246.0629468038603,945.2084400369794,131.9197210988475,417.8611150207639,15.0,9.0,1.0,12.75,12.166666666666666,2.8722813232690187,7.0945988845975805
APAC,Bookcases,2012,43,10,4,Autumn,0.0,0.0,907.5017436077208,12,-0.8854560256532101,0.464723172043768,2012-43,2012-10-22,1183.9817436077208,1161.5865812025736,342.54,1182.5417374051472,992.2885853376227,218.75107179539955,373.229285033282,12.0,9.0,2.0,13.5,13.0,1.732050807568885,6.3389130126401065
APAC,Bookcases,2012,44,10,4,Spring,1.0,0.1,706.4085812025736,5,-0.822983865893657,0.5680647467311548,2012-44,2012-10-29,907.5017436077208,1195.8942812025737,736.0411624051471,1060.1703124051471,989.8192035707416,321.5491272047182,375.17178515254204,12.0,15.0,19.0,11.0,11.833333333333334,4.242640687119288,6.422026490324074
APAC,Bookcases,2012,45,11,4,Autumn,0.6666666666666666,0.145,1338.5613248102943,30,-0.7485107481711011,0.6631226582407952,2012-45,2012-11-05,706.4085812025736,1442.7891812025737,713.6481812025736,1034.1133483070773,1041.895298871385,281.99882927325325,376.7203145365442,5.0,15.0,9.0,14.75,13.583333333333334,10.688779163215978,8.195989410940104
APAC,Bookcases,2012,46,11,4,Autumn,0.5,0.105,1003.4289812025736,8,-0.6631226582407955,0.7485107481711007,2012-46,2012-11-12,1338.5613248102943,1183.9817436077208,1710.1546624051473,988.9751577057905,983.0014921045039,263.88203715930734,312.5245392791584,30.0,12.0,22.0,13.75,12.416666666666666,11.20639698267616,7.879297769048534
APAC,Bookcases,2012,47,11,4,Autumn,0.6666666666666666,0.05666666666666667,673.4383624051472,10,-0.5680647467311559,0.8229838658936564,2012-47,2012-11-19,1003.4289812025736,907.5017436077208,294.6,930.4593124051471,1014.5713556382661,309.90876290979986,249.4284932515678,8.0,12.0,2.0,13.25,13.083333333333334,11.354147553500734,7.229464123650618
APAC,Bookcases,2012,48,11,4,Autumn,0.0,0.0,583.0905812025736,7,-0.4647231720437684,0.88545602565321,2012-48,2012-11-26,673.4383624051472,706.4085812025736,924.7367436077208,899.6298124051472,986.1008421045038,343.8966884442311,278.42721673416224,10.0,5.0,24.0,13.75,11.666666666666666,10.904891868637062,6.527331813693899
APAC,Bookcases,2012,49,12,4,Autumn,0.0,0.0,1026.2011624051472,8,-0.35460488704253595,0.9350162426854147,2012-49,2012-12-03,583.0905812025736,1338.5613248102943,867.0585812025736,821.5397718038603,999.3627238713849,226.39347256700088,276.02129544215836,7.0,30.0,8.0,8.25,11.666666666666666,1.2583057392118016,6.527331813693899
APAC,Bookcases,2012,50,12,4,Autumn,0.0,0.0,700.9905812025736,9,-0.2393156642875578,0.970941817426052,2012-50,2012-12-10,1026.2011624051472,1003.4289812025736,769.4701624051472,745.9301718038603,993.6560921045038,193.51415940712008,281.8526160413753,8.0,8.0,9.0,8.5,11.666666666666666,1.2909944487358154,6.527331813693899
APAC,Bookcases,2012,51,12,4,Autumn,0.3333333333333333,0.03333333333333333,1223.868,9,-0.12053668025532363,0.992708874098054,2012-51,2012-12-17,700.9905812025736,673.4383624051472,1161.5865812025736,883.5375812025735,998.8462103376228,294.26150409591776,285.77223834628717,9.0,10.0,9.0,8.25,11.666666666666666,0.9574271077563512,6.527331813693899
APAC,Bookcases,2012,52,12,4,Winter,0.42857142857142855,0.05714285714285715,2034.3003248102943,27,6.432490598706546e-16,1.0,2012-52,2012-12-24,1223.868,583.0905812025736,1195.8942812025737,1246.3400171045037,1068.713380638266,567.8185040601873,412.6503822212605,9.0,7.0,15.0,13.25,12.666666666666666,9.178779875342912,7.866307130972434
APAC,Bookcases,2013,1,1,1,Winter,0.4166666666666667,0.08916666666666667,2965.689868418015,48,0.12053668025532305,0.992708874098054,2013-1,2012-12-31,2034.3003248102943,1026.2011624051472,1442.7891812025737,1731.2121936077206,1195.6217712395528,989.0318913521827,683.467225574672,27.0,8.0,15.0,23.25,15.416666666666666,18.553975315279473,12.90847736484779
APAC,Bookcases,2013,2,1,1,Summer,0.5,0.05,492.9811624051472,8,0.23931566428755774,0.970941817426052,2013-2,2013-01-07,2965.689868418015,700.9905812025736,1183.9817436077208,1679.209838908364,1138.0383894726717,1063.891407792519,713.0077213309778,48.0,9.0,12.0,23.0,15.083333333333334,18.81488772222678,13.05553406402701
APAC,Bookcases,2013,3,1,1,Summer,1.0,0.1,448.578,3,0.3546048870425356,0.9350162426854148,2013-3,2013-01-14,492.9811624051472,1223.868,907.5017436077208,1485.387338908364,1099.7947441720282,1231.8610134499447,738.3542931379768,8.0,9.0,12.0,21.5,14.333333333333334,20.46948949045872,13.499719413470197
APAC,Bookcases,2013,4,1,1,Winter,0.0,0.0,670.8405812025736,12,0.4647231720437685,0.8854560256532099,2013-4,2013-01-21,448.578,2034.3003248102943,706.4085812025736,1144.522403006434,1096.8307441720283,1217.903937873223,740.1462546691879,3.0,27.0,5.0,17.75,14.916666666666666,20.5,13.207837434529909
APAC,Bookcases,2013,5,1,1,Winter,0.0,0.0,504.09,3,0.5680647467311558,0.8229838658936564,2013-5,2013-01-28,670.8405812025736,2965.689868418015,1338.5613248102943,529.1224359019301,1027.2914671045037,97.47521626780672,754.432998701921,12.0,48.0,30.0,6.5,12.666666666666666,4.358898943540668,12.694546669791523
APAC,Bookcases,2013,6,2,1,Winter,1.0,0.07,611.3388812025736,5,0.6631226582407952,0.7485107481711011,2013-6,2013-02-04,504.09,492.9811624051472,1003.4289812025736,558.7118656012867,994.6172921045039,100.75625404499513,763.9905139687162,3.0,8.0,8.0,5.75,12.416666666666666,4.272001872658759,12.823687835290189
APAC,Bookcases,2013,7,2,1,Winter,0.0,0.0,246.4905812025736,3,0.7485107481711011,0.6631226582407953,2013-7,2013-02-11,611.3388812025736,448.578,673.4383624051472,508.19001090193007,959.0383103376226,187.6151193781097,789.8126281326196,5.0,3.0,10.0,5.75,11.833333333333334,4.272001872658759,13.099849640589792
